No iterations: 20000
Time (s), Position 1 (cm), Velocity 1 (cm s-1), Acceleration 1 (cm s-2), Position 2 (cm), Velocity 2 (cm s-1), Acceleration 2 (cm s-2)
1.1612, 1.06252, -0.94878,-1.64548,1.93748, 0.94878,1.64548
1.1613, 1.06243, -0.948945,-1.64299,1.93757, 0.948945,1.64299
1.1614, 1.06233, -0.949109,-1.64049,1.93767, 0.949109,1.64049
1.1615, 1.06224, -0.949273,-1.63799,1.93776, 0.949273,1.63799
1.1616, 1.06214, -0.949437,-1.63549,1.93786, 0.949437,1.63549
1.1617, 1.06205, -0.9496,-1.63299,1.93795, 0.9496,1.63299
1.1618, 1.06195, -0.949764,-1.6305,1.93805, 0.949764,1.6305
1.1619, 1.06186, -0.949927,-1.62799,1.93814, 0.949927,1.62799
1.162, 1.06176, -0.950089,-1.62549,1.93824, 0.950089,1.62549
1.1621, 1.06167, -0.950252,-1.62299,1.93833, 0.950252,1.62299
1.1622, 1.06157, -0.950414,-1.62049,1.93843, 0.950414,1.62049
1.1623, 1.06148, -0.950576,-1.61799,1.93852, 0.950576,1.61799
1.1624, 1.06138, -0.950738,-1.61549,1.93862, 0.950738,1.61549
1.1625, 1.06129, -0.9509,-1.61299,1.93871, 0.9509,1.61299
1.1626, 1.06119, -0.951061,-1.61048,1.93881, 0.951061,1.61048
1.1627, 1.0611, -0.951222,-1.60798,1.9389, 0.951222,1.60798
1.1628, 1.061, -0.951383,-1.60548,1.939, 0.951383,1.60548
1.1629, 1.06091, -0.951543,-1.60297,1.93909, 0.951543,1.60297
1.163, 1.06081, -0.951704,-1.60047,1.93919, 0.951704,1.60047
1.1631, 1.06072, -0.951864,-1.59797,1.93928, 0.951864,1.59797
1.1632, 1.06062, -0.952024,-1.59546,1.93938, 0.952024,1.59546
1.1633, 1.06053, -0.952183,-1.59296,1.93947, 0.952183,1.59296
1.1634, 1.06043, -0.952342,-1.59045,1.93957, 0.952342,1.59045
1.1635, 1.06033, -0.952501,-1.58794,1.93967, 0.952501,1.58794
1.1636, 1.06024, -0.95266,-1.58544,1.93976, 0.95266,1.58544
1.1637, 1.06014, -0.952819,-1.58293,1.93986, 0.952819,1.58293
1.1638, 1.06005, -0.952977,-1.58042,1.93995, 0.952977,1.58042
1.1639, 1.05995, -0.953135,-1.57791,1.94005, 0.953135,1.57791
1.164, 1.05986, -0.953293,-1.5754,1.94014, 0.953293,1.5754
1.1641, 1.05976, -0.95345,-1.57289,1.94024, 0.95345,1.57289
1.1642, 1.05967, -0.953608,-1.57038,1.94033, 0.953608,1.57038
1.1643, 1.05957, -0.953765,-1.56787,1.94043, 0.953765,1.56787
1.1644, 1.05948, -0.953922,-1.56536,1.94052, 0.953922,1.56536
1.1645, 1.05938, -0.954078,-1.56285,1.94062, 0.954078,1.56285
1.1646, 1.05929, -0.954234,-1.56034,1.94071, 0.954234,1.56034
1.1647, 1.05919, -0.95439,-1.55783,1.94081, 0.95439,1.55783
1.1648, 1.0591, -0.954546,-1.55532,1.9409, 0.954546,1.55532
1.1649, 1.059, -0.954702,-1.55281,1.941, 0.954702,1.55281
1.165, 1.0589, -0.954857,-1.5503,1.9411, 0.954857,1.5503
1.1651, 1.05881, -0.955012,-1.54778,1.94119, 0.955012,1.54778
1.1652, 1.05871, -0.955167,-1.54527,1.94129, 0.955167,1.54527
1.1653, 1.05862, -0.955321,-1.54276,1.94138, 0.955321,1.54276
1.1654, 1.05852, -0.955476,-1.54024,1.94148, 0.955476,1.54024
1.1655, 1.05843, -0.95563,-1.53773,1.94157, 0.95563,1.53773
1.1656, 1.05833, -0.955783,-1.53521,1.94167, 0.955783,1.53521
1.1657, 1.05824, -0.955937,-1.53269,1.94176, 0.955937,1.53269
1.1658, 1.05814, -0.95609,-1.53018,1.94186, 0.95609,1.53018
1.1659, 1.05804, -0.956243,-1.52766,1.94196, 0.956243,1.52766
1.166, 1.05795, -0.956396,-1.52515,1.94205, 0.956396,1.52515
1.1661, 1.05785, -0.956549,-1.52263,1.94215, 0.956549,1.52263
1.1662, 1.05776, -0.956701,-1.52011,1.94224, 0.956701,1.52011
1.1663, 1.05766, -0.956853,-1.51759,1.94234, 0.956853,1.51759
1.1664, 1.05757, -0.957005,-1.51507,1.94243, 0.957005,1.51507
1.1665, 1.05747, -0.957156,-1.51256,1.94253, 0.957156,1.51256
1.1666, 1.05737, -0.957307,-1.51004,1.94263, 0.957307,1.51004
1.1667, 1.05728, -0.957458,-1.50752,1.94272, 0.957458,1.50752
1.1668, 1.05718, -0.957609,-1.505,1.94282, 0.957609,1.505
1.1669, 1.05709, -0.95776,-1.50248,1.94291, 0.95776,1.50248
1.167, 1.05699, -0.95791,-1.49996,1.94301, 0.95791,1.49996
1.1671, 1.0569, -0.95806,-1.49744,1.9431, 0.95806,1.49744
1.1672, 1.0568, -0.95821,-1.49491,1.9432, 0.95821,1.49491
1.1673, 1.0567, -0.958359,-1.49239,1.9433, 0.958359,1.49239
1.1674, 1.05661, -0.958508,-1.48987,1.94339, 0.958508,1.48987
1.1675, 1.05651, -0.958657,-1.48735,1.94349, 0.958657,1.48735
1.1676, 1.05642, -0.958806,-1.48483,1.94358, 0.958806,1.48482
1.1677, 1.05632, -0.958955,-1.4823,1.94368, 0.958955,1.4823
1.1678, 1.05622, -0.959103,-1.47978,1.94378, 0.959103,1.47978
1.1679, 1.05613, -0.959251,-1.47725,1.94387, 0.959251,1.47725
1.168, 1.05603, -0.959398,-1.47473,1.94397, 0.959398,1.47473
1.1681, 1.05594, -0.959546,-1.4722,1.94406, 0.959546,1.4722
1.1682, 1.05584, -0.959693,-1.46968,1.94416, 0.959693,1.46968
1.1683, 1.05575, -0.95984,-1.46715,1.94425, 0.95984,1.46715
1.1684, 1.05565, -0.959987,-1.46463,1.94435, 0.959987,1.46463
1.1685, 1.05555, -0.960133,-1.4621,1.94445, 0.960133,1.4621
1.1686, 1.05546, -0.960279,-1.45957,1.94454, 0.960279,1.45957
1.1687, 1.05536, -0.960425,-1.45704,1.94464, 0.960425,1.45704
1.1688, 1.05527, -0.960571,-1.45452,1.94473, 0.960571,1.45452
1.1689, 1.05517, -0.960717,-1.45199,1.94483, 0.960717,1.45199
1.169, 1.05507, -0.960862,-1.44946,1.94493, 0.960862,1.44946
1.1691, 1.05498, -0.961007,-1.44693,1.94502, 0.961007,1.44693
1.1692, 1.05488, -0.961151,-1.4444,1.94512, 0.961151,1.4444
1.1693, 1.05478, -0.961296,-1.44187,1.94522, 0.961296,1.44187
1.1694, 1.05469, -0.96144,-1.43934,1.94531, 0.96144,1.43934
1.1695, 1.05459, -0.961584,-1.43681,1.94541, 0.961584,1.43681
1.1696, 1.0545, -0.961728,-1.43428,1.9455, 0.961728,1.43428
1.1697, 1.0544, -0.961871,-1.43175,1.9456, 0.961871,1.43175
1.1698, 1.0543, -0.962014,-1.42922,1.9457, 0.962014,1.42922
1.1699, 1.05421, -0.962157,-1.42669,1.94579, 0.962157,1.42669
1.17, 1.05411, -0.9623,-1.42415,1.94589, 0.9623,1.42415
1.1701, 1.05402, -0.962442,-1.42162,1.94598, 0.962442,1.42162
1.1702, 1.05392, -0.962584,-1.41909,1.94608, 0.962584,1.41909
1.1703, 1.05382, -0.962726,-1.41656,1.94618, 0.962726,1.41656
1.1704, 1.05373, -0.962868,-1.41402,1.94627, 0.962868,1.41402
1.1705, 1.05363, -0.963009,-1.41149,1.94637, 0.963009,1.41149
1.1706, 1.05353, -0.963151,-1.40895,1.94647, 0.963151,1.40895
1.1707, 1.05344, -0.963291,-1.40642,1.94656, 0.963291,1.40642
1.1708, 1.05334, -0.963432,-1.40388,1.94666, 0.963432,1.40388
1.1709, 1.05324, -0.963572,-1.40135,1.94676, 0.963572,1.40135
1.171, 1.05315, -0.963713,-1.39881,1.94685, 0.963713,1.39881
1.1711, 1.05305, -0.963853,-1.39627,1.94695, 0.963853,1.39627
1.1712, 1.05296, -0.963992,-1.39374,1.94704, 0.963992,1.39374
1.1713, 1.05286, -0.964132,-1.3912,1.94714, 0.964132,1.3912
1.1714, 1.05276, -0.964271,-1.38866,1.94724, 0.964271,1.38866
1.1715, 1.05267, -0.964409,-1.38612,1.94733, 0.964409,1.38612
1.1716, 1.05257, -0.964548,-1.38359,1.94743, 0.964548,1.38359
1.1717, 1.05247, -0.964686,-1.38105,1.94753, 0.964686,1.38105
1.1718, 1.05238, -0.964825,-1.37851,1.94762, 0.964825,1.37851
1.1719, 1.05228, -0.964962,-1.37597,1.94772, 0.964962,1.37597
1.172, 1.05218, -0.9651,-1.37343,1.94782, 0.9651,1.37343
1.1721, 1.05209, -0.965237,-1.37089,1.94791, 0.965237,1.37089
1.1722, 1.05199, -0.965374,-1.36835,1.94801, 0.965374,1.36835
1.1723, 1.05189, -0.965511,-1.36581,1.94811, 0.965511,1.36581
1.1724, 1.0518, -0.965648,-1.36327,1.9482, 0.965648,1.36327
1.1725, 1.0517, -0.965784,-1.36073,1.9483, 0.965784,1.36073
1.1726, 1.0516, -0.96592,-1.35819,1.9484, 0.96592,1.35819
1.1727, 1.05151, -0.966056,-1.35564,1.94849, 0.966056,1.35564
1.1728, 1.05141, -0.966192,-1.3531,1.94859, 0.966192,1.3531
1.1729, 1.05132, -0.966327,-1.35056,1.94868, 0.966327,1.35056
1.173, 1.05122, -0.966462,-1.34801,1.94878, 0.966462,1.34801
1.1731, 1.05112, -0.966597,-1.34547,1.94888, 0.966597,1.34547
1.1732, 1.05103, -0.966731,-1.34293,1.94897, 0.966731,1.34293
1.1733, 1.05093, -0.966866,-1.34038,1.94907, 0.966866,1.34038
1.1734, 1.05083, -0.967,-1.33784,1.94917, 0.967,1.33784
1.1735, 1.05074, -0.967133,-1.33529,1.94926, 0.967133,1.33529
1.1736, 1.05064, -0.967267,-1.33275,1.94936, 0.967267,1.33275
1.1737, 1.05054, -0.9674,-1.3302,1.94946, 0.9674,1.3302
1.1738, 1.05044, -0.967533,-1.32765,1.94956, 0.967533,1.32765
1.1739, 1.05035, -0.967666,-1.32511,1.94965, 0.967666,1.32511
1.174, 1.05025, -0.967799,-1.32256,1.94975, 0.967799,1.32256
1.1741, 1.05015, -0.967931,-1.32002,1.94985, 0.967931,1.32002
1.1742, 1.05006, -0.968063,-1.31747,1.94994, 0.968063,1.31747
1.1743, 1.04996, -0.968195,-1.31492,1.95004, 0.968195,1.31492
1.1744, 1.04986, -0.968326,-1.31237,1.95014, 0.968326,1.31237
1.1745, 1.04977, -0.968457,-1.30982,1.95023, 0.968457,1.30982
1.1746, 1.04967, -0.968588,-1.30727,1.95033, 0.968588,1.30727
1.1747, 1.04957, -0.968719,-1.30472,1.95043, 0.968719,1.30472
1.1748, 1.04948, -0.968849,-1.30218,1.95052, 0.968849,1.30218
1.1749, 1.04938, -0.96898,-1.29962,1.95062, 0.96898,1.29962
1.175, 1.04928, -0.96911,-1.29707,1.95072, 0.96911,1.29707
1.1751, 1.04919, -0.969239,-1.29452,1.95081, 0.969239,1.29452
1.1752, 1.04909, -0.969369,-1.29197,1.95091, 0.969369,1.29197
1.1753, 1.04899, -0.969498,-1.28942,1.95101, 0.969498,1.28942
1.1754, 1.0489, -0.969627,-1.28687,1.9511, 0.969627,1.28687
1.1755, 1.0488, -0.969756,-1.28432,1.9512, 0.969756,1.28432
1.1756, 1.0487, -0.969884,-1.28177,1.9513, 0.969884,1.28177
1.1757, 1.0486, -0.970012,-1.27921,1.9514, 0.970012,1.27921
1.1758, 1.04851, -0.97014,-1.27666,1.95149, 0.97014,1.27666
1.1759, 1.04841, -0.970268,-1.27411,1.95159, 0.970268,1.27411
1.176, 1.04831, -0.970395,-1.27155,1.95169, 0.970395,1.27155
1.1761, 1.04822, -0.970522,-1.269,1.95178, 0.970522,1.269
1.1762, 1.04812, -0.970649,-1.26645,1.95188, 0.970649,1.26645
1.1763, 1.04802, -0.970776,-1.26389,1.95198, 0.970776,1.26389
1.1764, 1.04793, -0.970902,-1.26134,1.95207, 0.970902,1.26134
1.1765, 1.04783, -0.971028,-1.25878,1.95217, 0.971028,1.25878
1.1766, 1.04773, -0.971154,-1.25622,1.95227, 0.971154,1.25622
1.1767, 1.04763, -0.97128,-1.25367,1.95237, 0.97128,1.25367
1.1768, 1.04754, -0.971405,-1.25111,1.95246, 0.971405,1.25111
1.1769, 1.04744, -0.97153,-1.24856,1.95256, 0.97153,1.24856
1.177, 1.04734, -0.971655,-1.246,1.95266, 0.971655,1.246
1.1771, 1.04725, -0.97178,-1.24344,1.95275, 0.97178,1.24344
1.1772, 1.04715, -0.971904,-1.24089,1.95285, 0.971904,1.24089
1.1773, 1.04705, -0.972028,-1.23833,1.95295, 0.972028,1.23833
1.1774, 1.04695, -0.972152,-1.23577,1.95305, 0.972152,1.23577
1.1775, 1.04686, -0.972276,-1.23321,1.95314, 0.972276,1.23321
1.1776, 1.04676, -0.972399,-1.23065,1.95324, 0.972399,1.23065
1.1777, 1.04666, -0.972522,-1.22809,1.95334, 0.972522,1.22809
1.1778, 1.04656, -0.972645,-1.22553,1.95344, 0.972645,1.22553
1.1779, 1.04647, -0.972768,-1.22297,1.95353, 0.972768,1.22297
1.178, 1.04637, -0.97289,-1.22041,1.95363, 0.97289,1.22041
1.1781, 1.04627, -0.973012,-1.21785,1.95373, 0.973012,1.21785
1.1782, 1.04618, -0.973134,-1.21529,1.95382, 0.973134,1.21529
1.1783, 1.04608, -0.973255,-1.21273,1.95392, 0.973255,1.21273
1.1784, 1.04598, -0.973376,-1.21017,1.95402, 0.973376,1.21017
1.1785, 1.04588, -0.973497,-1.20761,1.95412, 0.973497,1.20761
1.1786, 1.04579, -0.973618,-1.20504,1.95421, 0.973618,1.20504
1.1787, 1.04569, -0.973739,-1.20248,1.95431, 0.973739,1.20248
1.1788, 1.04559, -0.973859,-1.19992,1.95441, 0.973859,1.19992
1.1789, 1.04549, -0.973979,-1.19736,1.95451, 0.973979,1.19736
1.179, 1.0454, -0.974099,-1.19479,1.9546, 0.974099,1.19479
1.1791, 1.0453, -0.974218,-1.19223,1.9547, 0.974218,1.19223
1.1792, 1.0452, -0.974337,-1.18966,1.9548, 0.974337,1.18966
1.1793, 1.0451, -0.974456,-1.1871,1.9549, 0.974456,1.1871
1.1794, 1.04501, -0.974575,-1.18453,1.95499, 0.974575,1.18453
1.1795, 1.04491, -0.974694,-1.18197,1.95509, 0.974694,1.18197
1.1796, 1.04481, -0.974812,-1.1794,1.95519, 0.974812,1.1794
1.1797, 1.04471, -0.97493,-1.17684,1.95529, 0.97493,1.17684
1.1798, 1.04462, -0.975047,-1.17427,1.95538, 0.975047,1.17427
1.1799, 1.04452, -0.975165,-1.17171,1.95548, 0.975165,1.17171
1.18, 1.04442, -0.975282,-1.16914,1.95558, 0.975282,1.16914
1.1801, 1.04432, -0.975399,-1.16657,1.95568, 0.975399,1.16657
1.1802, 1.04423, -0.975516,-1.164,1.95577, 0.975516,1.164
1.1803, 1.04413, -0.975632,-1.16144,1.95587, 0.975632,1.16144
1.1804, 1.04403, -0.975748,-1.15887,1.95597, 0.975748,1.15887
1.1805, 1.04393, -0.975864,-1.1563,1.95607, 0.975864,1.1563
1.1806, 1.04384, -0.97598,-1.15374,1.95616, 0.97598,1.15374
1.1807, 1.04374, -0.976095,-1.15117,1.95626, 0.976095,1.15117
1.1808, 1.04364, -0.97621,-1.1486,1.95636, 0.97621,1.1486
1.1809, 1.04354, -0.976325,-1.14603,1.95646, 0.976325,1.14603
1.181, 1.04345, -0.97644,-1.14346,1.95655, 0.97644,1.14346
1.1811, 1.04335, -0.976554,-1.14089,1.95665, 0.976554,1.14089
1.1812, 1.04325, -0.976668,-1.13832,1.95675, 0.976668,1.13832
1.1813, 1.04315, -0.976782,-1.13575,1.95685, 0.976782,1.13575
1.1814, 1.04306, -0.976895,-1.13318,1.95694, 0.976895,1.13318
1.1815, 1.04296, -0.977009,-1.13061,1.95704, 0.977009,1.13061
1.1816, 1.04286, -0.977122,-1.12803,1.95714, 0.977122,1.12803
1.1817, 1.04276, -0.977235,-1.12546,1.95724, 0.977235,1.12546
1.1818, 1.04266, -0.977347,-1.12289,1.95734, 0.977347,1.12289
1.1819, 1.04257, -0.977459,-1.12032,1.95743, 0.977459,1.12032
1.182, 1.04247, -0.977571,-1.11775,1.95753, 0.977571,1.11775
1.1821, 1.04237, -0.977683,-1.11517,1.95763, 0.977683,1.11517
1.1822, 1.04227, -0.977795,-1.1126,1.95773, 0.977795,1.1126
1.1823, 1.04218, -0.977906,-1.11002,1.95782, 0.977906,1.11002
1.1824, 1.04208, -0.978017,-1.10745,1.95792, 0.978017,1.10745
1.1825, 1.04198, -0.978128,-1.10488,1.95802, 0.978128,1.10488
1.1826, 1.04188, -0.978238,-1.1023,1.95812, 0.978238,1.1023
1.1827, 1.04178, -0.978348,-1.09973,1.95822, 0.978348,1.09973
1.1828, 1.04169, -0.978458,-1.09715,1.95831, 0.978458,1.09715
1.1829, 1.04159, -0.978568,-1.09458,1.95841, 0.978568,1.09458
1.183, 1.04149, -0.978678,-1.092,1.95851, 0.978678,1.092
1.1831, 1.04139, -0.978787,-1.08943,1.95861, 0.978787,1.08943
1.1832, 1.0413, -0.978896,-1.08685,1.9587, 0.978896,1.08685
1.1833, 1.0412, -0.979004,-1.08428,1.9588, 0.979004,1.08428
1.1834, 1.0411, -0.979113,-1.0817,1.9589, 0.979113,1.0817
1.1835, 1.041, -0.979221,-1.07912,1.959, 0.979221,1.07912
1.1836, 1.0409, -0.979329,-1.07655,1.9591, 0.979329,1.07655
1.1837, 1.04081, -0.979437,-1.07397,1.95919, 0.979437,1.07397
1.1838, 1.04071, -0.979544,-1.07139,1.95929, 0.979544,1.07139
1.1839, 1.04061, -0.979651,-1.06881,1.95939, 0.979651,1.06881
1.184, 1.04051, -0.979758,-1.06623,1.95949, 0.979758,1.06623
1.1841, 1.04041, -0.979865,-1.06366,1.95959, 0.979865,1.06365
1.1842, 1.04032, -0.979971,-1.06108,1.95968, 0.979971,1.06108
1.1843, 1.04022, -0.980077,-1.0585,1.95978, 0.980077,1.0585
1.1844, 1.04012, -0.980183,-1.05592,1.95988, 0.980183,1.05592
1.1845, 1.04002, -0.980289,-1.05334,1.95998, 0.980289,1.05334
1.1846, 1.03992, -0.980394,-1.05076,1.96008, 0.980394,1.05076
1.1847, 1.03983, -0.980499,-1.04818,1.96017, 0.980499,1.04818
1.1848, 1.03973, -0.980604,-1.0456,1.96027, 0.980604,1.0456
1.1849, 1.03963, -0.980708,-1.04302,1.96037, 0.980708,1.04302
1.185, 1.03953, -0.980813,-1.04044,1.96047, 0.980813,1.04044
1.1851, 1.03943, -0.980917,-1.03785,1.96057, 0.980917,1.03785
1.1852, 1.03934, -0.98102,-1.03527,1.96066, 0.98102,1.03527
1.1853, 1.03924, -0.981124,-1.03269,1.96076, 0.981124,1.03269
1.1854, 1.03914, -0.981227,-1.03011,1.96086, 0.981227,1.03011
1.1855, 1.03904, -0.98133,-1.02753,1.96096, 0.98133,1.02753
1.1856, 1.03894, -0.981433,-1.02494,1.96106, 0.981433,1.02494
1.1857, 1.03884, -0.981536,-1.02236,1.96116, 0.981536,1.02236
1.1858, 1.03875, -0.981638,-1.01978,1.96125, 0.981638,1.01978
1.1859, 1.03865, -0.98174,-1.01719,1.96135, 0.98174,1.01719
1.186, 1.03855, -0.981841,-1.01461,1.96145, 0.981841,1.01461
1.1861, 1.03845, -0.981943,-1.01202,1.96155, 0.981943,1.01202
1.1862, 1.03835, -0.982044,-1.00944,1.96165, 0.982044,1.00944
1.1863, 1.03826, -0.982145,-1.00686,1.96174, 0.982145,1.00686
1.1864, 1.03816, -0.982246,-1.00427,1.96184, 0.982246,1.00427
1.1865, 1.03806, -0.982346,-1.00169,1.96194, 0.982346,1.00169
1.1866, 1.03796, -0.982446,-0.9991,1.96204, 0.982446,0.9991
1.1867, 1.03786, -0.982546,-0.996515,1.96214, 0.982546,0.996515
1.1868, 1.03776, -0.982646,-0.993929,1.96224, 0.982646,0.993929
1.1869, 1.03767, -0.982745,-0.991341,1.96233, 0.982745,0.991341
1.187, 1.03757, -0.982844,-0.988756,1.96243, 0.982844,0.988756
1.1871, 1.03747, -0.982943,-0.986167,1.96253, 0.982943,0.986167
1.1872, 1.03737, -0.983042,-0.983582,1.96263, 0.983042,0.983582
1.1873, 1.03727, -0.98314,-0.980994,1.96273, 0.98314,0.980994
1.1874, 1.03718, -0.983238,-0.978408,1.96282, 0.983238,0.978408
1.1875, 1.03708, -0.983336,-0.97582,1.96292, 0.983336,0.97582
1.1876, 1.03698, -0.983434,-0.973232,1.96302, 0.983434,0.973232
1.1877, 1.03688, -0.983531,-0.970643,1.96312, 0.983531,0.970643
1.1878, 1.03678, -0.983628,-0.968055,1.96322, 0.983628,0.968055
1.1879, 1.03668, -0.983725,-0.965466,1.96332, 0.983725,0.965466
1.188, 1.03658, -0.983822,-0.962878,1.96342, 0.983822,0.962878
1.1881, 1.03649, -0.983918,-0.960286,1.96351, 0.983918,0.960286
1.1882, 1.03639, -0.984014,-0.957698,1.96361, 0.984014,0.957698
1.1883, 1.03629, -0.98411,-0.955106,1.96371, 0.98411,0.955106
1.1884, 1.03619, -0.984205,-0.952518,1.96381, 0.984205,0.952518
1.1885, 1.03609, -0.9843,-0.949926,1.96391, 0.9843,0.949926
1.1886, 1.03599, -0.984395,-0.947338,1.96401, 0.984395,0.947338
1.1887, 1.0359, -0.98449,-0.944746,1.9641, 0.98449,0.944746
1.1888, 1.0358, -0.984585,-0.942155,1.9642, 0.984585,0.942155
1.1889, 1.0357, -0.984679,-0.939563,1.9643, 0.984679,0.939563
1.189, 1.0356, -0.984773,-0.936972,1.9644, 0.984773,0.936972
1.1891, 1.0355, -0.984866,-0.93438,1.9645, 0.984866,0.93438
1.1892, 1.0354, -0.98496,-0.931789,1.9646, 0.98496,0.931789
1.1893, 1.03531, -0.985053,-0.929197,1.96469, 0.985053,0.929197
1.1894, 1.03521, -0.985146,-0.926603,1.96479, 0.985146,0.926603
1.1895, 1.03511, -0.985239,-0.924011,1.96489, 0.985239,0.924011
1.1896, 1.03501, -0.985331,-0.921416,1.96499, 0.985331,0.921416
1.1897, 1.03491, -0.985423,-0.918825,1.96509, 0.985423,0.918825
1.1898, 1.03481, -0.985515,-0.91623,1.96519, 0.985515,0.91623
1.1899, 1.03471, -0.985607,-0.913635,1.96529, 0.985607,0.913635
1.19, 1.03462, -0.985698,-0.911044,1.96538, 0.985698,0.911044
1.1901, 1.03452, -0.985789,-0.908449,1.96548, 0.985789,0.908449
1.1902, 1.03442, -0.98588,-0.905855,1.96558, 0.98588,0.905855
1.1903, 1.03432, -0.985971,-0.90326,1.96568, 0.985971,0.90326
1.1904, 1.03422, -0.986061,-0.900665,1.96578, 0.986061,0.900665
1.1905, 1.03412, -0.986151,-0.89807,1.96588, 0.986151,0.89807
1.1906, 1.03402, -0.986241,-0.895473,1.96598, 0.986241,0.895473
1.1907, 1.03393, -0.98633,-0.892878,1.96607, 0.98633,0.892878
1.1908, 1.03383, -0.98642,-0.890283,1.96617, 0.98642,0.890283
1.1909, 1.03373, -0.986509,-0.887685,1.96627, 0.986509,0.887685
1.191, 1.03363, -0.986597,-0.885091,1.96637, 0.986597,0.885091
1.1911, 1.03353, -0.986686,-0.882493,1.96647, 0.986686,0.882493
1.1912, 1.03343, -0.986774,-0.879895,1.96657, 0.986774,0.879895
1.1913, 1.03333, -0.986862,-0.8773,1.96667, 0.986862,0.8773
1.1914, 1.03323, -0.98695,-0.874703,1.96677, 0.98695,0.874703
1.1915, 1.03314, -0.987037,-0.872105,1.96686, 0.987037,0.872105
1.1916, 1.03304, -0.987125,-0.869507,1.96696, 0.987125,0.869507
1.1917, 1.03294, -0.987212,-0.866909,1.96706, 0.987212,0.866909
1.1918, 1.03284, -0.987298,-0.864311,1.96716, 0.987298,0.864311
1.1919, 1.03274, -0.987385,-0.86171,1.96726, 0.987385,0.86171
1.192, 1.03264, -0.987471,-0.859113,1.96736, 0.987471,0.859113
1.1921, 1.03254, -0.987557,-0.856515,1.96746, 0.987557,0.856515
1.1922, 1.03244, -0.987642,-0.853914,1.96756, 0.987642,0.853914
1.1923, 1.03235, -0.987728,-0.851316,1.96765, 0.987728,0.851316
1.1924, 1.03225, -0.987813,-0.848715,1.96775, 0.987813,0.848715
1.1925, 1.03215, -0.987898,-0.846117,1.96785, 0.987898,0.846117
1.1926, 1.03205, -0.987982,-0.843516,1.96795, 0.987982,0.843516
1.1927, 1.03195, -0.988067,-0.840915,1.96805, 0.988067,0.840915
1.1928, 1.03185, -0.988151,-0.838314,1.96815, 0.988151,0.838314
1.1929, 1.03175, -0.988235,-0.835713,1.96825, 0.988235,0.835713
1.193, 1.03165, -0.988318,-0.833112,1.96835, 0.988318,0.833112
1.1931, 1.03156, -0.988402,-0.830512,1.96844, 0.988402,0.830512
1.1932, 1.03146, -0.988485,-0.827911,1.96854, 0.988485,0.827911
1.1933, 1.03136, -0.988567,-0.82531,1.96864, 0.988567,0.82531
1.1934, 1.03126, -0.98865,-0.822709,1.96874, 0.98865,0.822709
1.1935, 1.03116, -0.988732,-0.820105,1.96884, 0.988732,0.820105
1.1936, 1.03106, -0.988814,-0.817504,1.96894, 0.988814,0.817504
1.1937, 1.03096, -0.988896,-0.814903,1.96904, 0.988896,0.814899
1.1938, 1.03086, -0.988977,-0.812299,1.96914, 0.988977,0.812299
1.1939, 1.03076, -0.989059,-0.809694,1.96924, 0.989059,0.809694
1.194, 1.03067, -0.98914,-0.807093,1.96933, 0.98914,0.807093
1.1941, 1.03057, -0.98922,-0.804489,1.96943, 0.98922,0.804489
1.1942, 1.03047, -0.989301,-0.801885,1.96953, 0.989301,0.801885
1.1943, 1.03037, -0.989381,-0.799281,1.96963, 0.989381,0.799281
1.1944, 1.03027, -0.989461,-0.796677,1.96973, 0.989461,0.796677
1.1945, 1.03017, -0.989541,-0.794073,1.96983, 0.989541,0.794073
1.1946, 1.03007, -0.98962,-0.791469,1.96993, 0.98962,0.791469
1.1947, 1.02997, -0.989699,-0.788865,1.97003, 0.989699,0.788865
1.1948, 1.02987, -0.989778,-0.786261,1.97013, 0.989778,0.786261
1.1949, 1.02978, -0.989857,-0.783653,1.97022, 0.989857,0.783653
1.195, 1.02968, -0.989935,-0.781049,1.97032, 0.989935,0.781049
1.1951, 1.02958, -0.990013,-0.778445,1.97042, 0.990013,0.778445
1.1952, 1.02948, -0.990091,-0.775838,1.97052, 0.990091,0.775838
1.1953, 1.02938, -0.990169,-0.773234,1.97062, 0.990169,0.773234
1.1954, 1.02928, -0.990246,-0.770627,1.97072, 0.990246,0.770627
1.1955, 1.02918, -0.990323,-0.768019,1.97082, 0.990323,0.768019
1.1956, 1.02908, -0.9904,-0.765415,1.97092, 0.9904,0.765415
1.1957, 1.02898, -0.990476,-0.762808,1.97102, 0.990476,0.762808
1.1958, 1.02888, -0.990553,-0.760201,1.97112, 0.990553,0.760201
1.1959, 1.02879, -0.990629,-0.757594,1.97121, 0.990629,0.757594
1.196, 1.02869, -0.990704,-0.754986,1.97131, 0.990704,0.754986
1.1961, 1.02859, -0.99078,-0.752379,1.97141, 0.99078,0.752379
1.1962, 1.02849, -0.990855,-0.749772,1.97151, 0.990855,0.749772
1.1963, 1.02839, -0.99093,-0.747165,1.97161, 0.99093,0.747165
1.1964, 1.02829, -0.991005,-0.744554,1.97171, 0.991005,0.744554
1.1965, 1.02819, -0.991079,-0.741947,1.97181, 0.991079,0.741947
1.1966, 1.02809, -0.991153,-0.73934,1.97191, 0.991153,0.73934
1.1967, 1.02799, -0.991227,-0.73673,1.97201, 0.991227,0.73673
1.1968, 1.02789, -0.991301,-0.734122,1.97211, 0.991301,0.734122
1.1969, 1.02779, -0.991374,-0.731512,1.97221, 0.991374,0.731512
